この素晴らしい世界に祝福を! | KonoSuba: God's Blessing on this Wonderful World! - All Media Types,16
Lovely Complex (Anime & Manga),16
No Game No Life - Kamiya Yuu,16
ピンポン The Animation | Ping Pong The Animation,16
Romeo x Juliet (Anime),16
Saint Beast,16
Tenkai Knights,16
Valkyrie Drive: Mermaid,16
Angelic Layer,15
Basara (Anime & Manga),15
Blood Lad,15
Brave 10,15
バディ・コンプレックス | Buddy Complex,15
Captain Future - All Media Types,15
长歌行 | Cháng Gē Xíng | Song of the Long March,15
ダンジョンに出会いを求めるのは間違っているだろうか | DanMachi | Is It Wrong to Try to Pick Up Girls in a Dungeon? (Anime),15
Dengeki Daisy,15
ふたりはプリキュア | Futari wa Pretty Cure,15
学園ベビーシッターズ | Gakuen Babysitters,15
銀河鉄道９９９ | Ginga Tetsudou 999 | Galaxy Express 999,15
Zeta Gundam,15
八犬伝 -東方八犬異聞- | Hakkenden: Eight Dogs of the East,15
神さまのいない日曜日 | Kamisama no Inai Nichiyoubi | Sunday Without God,15
Saki (Anime & Manga),15
Sono Yubi Dake ga Shitte Iru | Only the Ring Finger Knows,15
Sukisho,15
她们的故事 | Their Story,15
Gundam Unicorn,14
Hana Yori Dango | Boys Over Flowers (Anime & Manga),14
Kami Nomi zo Shiru Sekai | The World God Only Knows,14
Kari-gurashi no Arietti | The Secret World of Arrietty,14
MÄR - Märchen Awakens Romance,14
Medabots,14
Ookami to Koushinryou | Spice and Wolf,14
プリティーリズム | Pretty Rhythm,14
Shi ga Futari wo Wakatsu made | Until Death Do Us Part,14
Shounen Onmyouji,14
Tegami Bachi | Letter Bee,14
완전무결하게 사로잡히다 | Totally Captivated (Manhwa),14
